,Dataset.Name,X,dataset.index,ID,Species,Treatment,Patients,Cells,Platform,Pri...Meta,PMID,major.cts,minor.cts,endo.ist,folder_size,ISCVAM_simple,pipeline_interactively,pipeline_without_targets_HPC,pipeline_without_targets_Mac,Number_of_cells,gse_only,cancer.type,glioma.in.gaby,notes,running.time.job.array,JobID,outputFile.name,dataset.name,numb.of.cells,running.time,JobName,Partition,Account,AllocCPUS,State,ExitCode,Elapsed,MaxRSS,MaxVMSize,ReqMem,TotalCPU,file.size,date.modification,time.modification,file.name,State_h5,in_df_name,name,path
142,OV_GSE158722,181,179,T020155,Human,Chemotherapy,21.0,"96,846",10x Genomics,Primary,34031395.0,"CD8T, Fibroblasts, Malignant, Mono/Macro","CD8T, Fibroblasts, Malignant, Mono/Macro",False,2282.0,,,,,96846,GSE158722,OV,False,,,7599447_179,array_7599447_179.out,OV_GSE158722,96846,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,2:26:24,,,24000M,2:26:17,718M,14-Aug,18:08,OV_GSE158722.pipeline.h5,COMPLETED,True,OV_GSE158722.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/OV_GSE158722.pipeline.h5
143,PAAD_CRA001160,166,164,T010066,Human,,35.0,"57,443",10x Genomics,Primary,31273297.0,"Acinar, B, CD8Tex, DC, Ductal, Endocrine, Endothelial, Fibroblasts, Malignant, Mono/Macro, Plasma, Stellate","Acinar, B, CD8Tex, Ductal, Endocrine, Endothelial, Fibroblasts, M1, Malignant, Monocyte, pDC, Plasma, Stellate",True,1171.8,,,,,57443,CRA001160,PAAD,False,,,7599437_164,array_7599437_164.out,PAAD_CRA001160,57443,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:23:24,,,24000M,1:23:17,407M,9-Aug,14:55,PAAD_CRA001160.pipeline.h5,COMPLETED,True,PAAD_CRA001160.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PAAD_CRA001160.pipeline.h5
144,PAAD_GSE111672,48,48,T010067,Human,,3.0,"6,122",inDrop,Primary,31932730.0,"Acinar, CD8T, Ductal, Endothelial, Fibroblasts, Malignant, Mast, Mono/Macro, Neutrophils, Others, Tprolif","Acinar, CD8Tcm, Ductal, Endothelial, Fibroblasts, M1, Malignant, Mast, Neutrophils, Others, Tprolif",True,79.5,,,,,6122,GSE111672,PAAD,False,,,7588117_48,array_7588117_48.out,PAAD_GSE111672,6122,18.6952544649442,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:18:47,,,24000M,18:48.5,44M,6-Aug,15:52,PAAD_GSE111672.pipeline.h5,COMPLETED,True,PAAD_GSE111672.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PAAD_GSE111672.pipeline.h5
145,PAAD_GSE141017,37,37,T020156,Human,,1.0,"4,934",10x Genomics,Primary,33649045.0,"CD8T, Fibroblasts, Malignant, Mono/Macro","CD8Tcm, Fibroblasts, M1, Malignant, Monocyte",False,82.9,,,,,4934,GSE141017,PAAD,False,,,7588105_37,array_7588105_37.out,PAAD_GSE141017,4917,20.0544307986895,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:20:07,,,24000M,20:11.5,52M,6-Aug,15:52,PAAD_GSE141017.pipeline.h5,COMPLETED,True,PAAD_GSE141017.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PAAD_GSE141017.pipeline.h5
146,PAAD_GSE148673,49,49,T020157,Human,,2.0,"6,196",10x Genomics,Primary,33462507.0,"B, CD8T, Epithelial, Malignant, Mono/Macro, NK","B, CD8T, Epithelial, Malignant, Mono/Macro, NK",False,183.4,,,,,6196,GSE148673,PAAD,False,,,7588117_49,array_7588117_49.out,PAAD_GSE148673,6196,19.2372821410497,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:19:18,,,24000M,19:22.7,68M,6-Aug,15:52,PAAD_GSE148673.pipeline.h5,COMPLETED,True,PAAD_GSE148673.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PAAD_GSE148673.pipeline.h5
147,PAAD_GSE154763,12,12,T020158,Human,,6.0,"2,853",10x Genomics,Primary,33545035.0,"DC, Mast, Mono/Macro","DC, Mast, Mono/Macro",False,53.5,,,,,2853,GSE154763,PAAD,False,,,7587776_12,array_7587776_12.out,PAAD_GSE154763,2853,9.75537675221761,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:09:49,,,24000M,09:50.3,32M,6-Aug,15:52,PAAD_GSE154763.pipeline.h5,COMPLETED,True,PAAD_GSE154763.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PAAD_GSE154763.pipeline.h5
148,PAAD_GSE154778,106,106,T020159,Human,,16.0,"14,953",10x Genomics,"Primary, Metastatic",32988401.0,"CD8T, Epithelial, Fibroblasts, Malignant, Mono/Macro, Plasma","CD8T, Epithelial, Fibroblasts, Malignant, Mono/Macro, Plasma",False,307.9,,,,,14953,GSE154778,PAAD,False,,,7592404_106,array_7592404_106.out,PAAD_GSE154778,14953,43.0045669118563,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:43:04,,,24000M,43:18.1,128M,6-Aug,15:52,PAAD_GSE154778.pipeline.h5,COMPLETED,True,PAAD_GSE154778.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PAAD_GSE154778.pipeline.h5
149,PAAD_GSE158356,26,26,T020160,Human,,5.0,"4,113",10x Genomics,Metastatic,33782087.0,"Acinar, B, CD8T, Epithelial, Fibroblasts, Mono/Macro","Acinar, B, CD8T, Epithelial, Fibroblasts, Mono/Macro",False,79.8,,,,,4113,GSE158356,PAAD,False,,,7587837_26,array_7587837_26.out,PAAD_GSE158356,4113,16.963878762722,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:17:02,,,24000M,17:03.4,57M,6-Aug,15:52,PAAD_GSE158356.pipeline.h5,COMPLETED,True,PAAD_GSE158356.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PAAD_GSE158356.pipeline.h5
150,PAAD_GSE162708,118,118,T020161,Human,,1.0,"22,133",10x Genomics,"Primary, Metastatic",34671197.0,"B, CD8T, Endothelial, Fibroblasts, Malignant, Mast, Mono/Macro, Myofibroblasts, NK","B, CD8T, Endothelial, Fibroblasts, Malignant, Mast, Mono/Macro, Myofibroblasts, NK",True,408.1,,,,,22133,GSE162708,PAAD,False,,,7592414_118,array_7592414_118.out,PAAD_GSE162708,22133,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,0:57:26,,,24000M,57:29.4,156M,16-Aug,15:29,PAAD_GSE162708.pipeline.h5,COMPLETED,True,PAAD_GSE162708.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/PAAD_GSE162708.pipeline.h5
151,PAAD_GSE165399,69,69,T020162,Human,,3.0,"9,569",GEXSCOPETM,Primary,34326696.0,"Acinar, B, Ductal, Endothelial, Fibroblast, Malignant, Mono/Macro, Plasma, Stellate, Tprolif","Acinar, B, Ductal, Endothelial, Fibroblast, Malignant, Mono/Macro, Plasma, Stellate, Tprolif",True,129.8,,,,,9569,GSE165399,PAAD,False,,,7589680_69,array_7589680_69.out,PAAD_GSE165399,9569,27.2933674375216,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:27:21,,,24000M,27:27.9,67M,6-Aug,15:52,PAAD_GSE165399.pipeline.h5,COMPLETED,True,PAAD_GSE165399.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PAAD_GSE165399.pipeline.h5
152,PBMC_30K,135,135,T010068,Human,,1.0,"29,079",10x Genomics,Normal,,"B, CD4Tconv, CD8T, DC, Mono/Macro, NK, Plasma, Tprolif","B, CD4Tn, CD8Tcm, CD8Teff, CD8Tn, cDC2, M1, Monocyte, NK, pDC, Plasma, Tprolif",False,206.7,,,,,29079,30K,PBMC,False,,,7594525_135,array_7594525_135.out,PBMC_30K,29079,48.6254219810168,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:48:43,,,24000M,48:53.6,80M,6-Aug,15:52,PBMC_30K.pipeline.h5,COMPLETED,True,PBMC_30K.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PBMC_30K.pipeline.h5
153,PBMC_60K,171,169,T010069,Human,,1.0,"63,628",10x Genomics,Normal,,"B, CD4Tconv, CD8T, DC, Mast, Mono/Macro, NK","B, CD4Tn, CD8Tcm, CD8Tn, M1, Mast, Monocyte, NK, pDC, Th2",False,956.8,,,,,63628,60K,PBMC,False,,,7599437_169,array_7599437_169.out,PBMC_60K,63628,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:07:18,,,24000M,1:07:09,304M,14-Aug,18:08,PBMC_60K.pipeline.h5,COMPLETED,True,PBMC_60K.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/PBMC_60K.pipeline.h5
154,PBMC_8K,63,63,T010070,Human,,1.0,"8,488",10x Genomics,Normal,,"B, CD4Tconv, CD8T, DC, Mono/Macro, NK","B, CD4Tn, CD8Tcm, CD8Teff, CD8Tn, cDC2, M1, Monocyte, NK, pDC, Th17",False,105.6,,,,,8488,8K,PBMC,False,,,7589680_63,array_7589680_63.out,PBMC_8K,8488,20.5464269359907,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:20:37,,,24000M,20:40.8,44M,6-Aug,15:52,PBMC_8K.pipeline.h5,COMPLETED,True,PBMC_8K.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PBMC_8K.pipeline.h5
155,PCFCL_GSE173820,40,40,T020136,Human,Immunotherapy,1.0,"5,270",10x Genomics,Primary,34018188.0,"B, CD4Tconv, CD8T, DC, Endothelial, Epithelial, Fibroblasts, Mono/Macro, Myofibroblasts","B, CD4Tconv, CD8T, DC, Endothelial, Epithelial, Fibroblasts, Mono/Macro, Myofibroblasts",True,44.1,,,,,5270,GSE173820,PCFCL,False,,,7588105_40,array_7588105_40.out,PCFCL_GSE173820,found,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,1:00,0:00:15,,,24000M,00:13.9,38M,16-Aug,15:29,PCFCL_GSE173820.pipeline.h5,COMPLETED,True,PCFCL_GSE173820.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/PCFCL_GSE173820.pipeline.h5
156,PPB_GSE163678,92,92,T020175,Human,,1.0,"12,239",10x Genomics,Primary,,"Endothelial, Malignant, Mono/Macro, Pericytes","Endothelial, Malignant, Mono/Macro, Pericytes",True,325.7,,,,,12239,GSE163678,PPB,False,,,7589715_92,array_7589715_92.out,PPB_GSE163678,12239,36.8043628493945,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:36:53,,,24000M,37:01.8,108M,6-Aug,15:52,PPB_GSE163678.pipeline.h5,COMPLETED,True,PPB_GSE163678.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PPB_GSE163678.pipeline.h5
157,PRAD_GSE137829,64,64,T020166,Human,,6.0,"8,640",10x Genomics,Primary,33328604.0,"B, CD8Tex, Endothelial, Epithelial, Fibroblasts, Malignant, Mast, Mono/Macro, Myofibroblasts, Plasma","B, CD8Tex, Endothelial, Epithelial, Fibroblasts, M1, Malignant, Mast, Myofibroblasts, Plasma",True,580.0,,,,,8640,GSE137829,PRAD,False,,,7589680_64,array_7589680_64.out,PRAD_GSE137829,25436,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:14:14,,,24000M,1:14:15,226M,16-Aug,15:29,PRAD_GSE137829.pipeline.h5,COMPLETED,True,PRAD_GSE137829.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/PRAD_GSE137829.pipeline.h5
158,PRAD_GSE141445,142,142,T020167,Human,,13.0,"33,441",10x Genomics,"Primary, Metastatic",33420488.0,"B, CD8Tex, Endothelial, Epithelial, Fibroblasts, Malignant, Mast, Mono/Macro","B, CD8Tex, Endothelial, Epithelial, Fibroblasts, M1, Malignant, Mast",True,615.6,,,,,33441,GSE141445,PRAD,False,,,7594530_142,array_7594530_142.out,PRAD_GSE141445,33440,3.28794713689221,array,redwood-s+,owner-gue+,12.0,COMPLETED,0:00,3:17:28,,,125G,3:19:53,235M,6-Aug,15:52,PRAD_GSE141445.pipeline.h5,COMPLETED,True,PRAD_GSE141445.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PRAD_GSE141445.pipeline.h5
159,PRAD_GSE143791,146,146,T020168,Human,,16.0,"36,850",10x Genomics,Metastatic,34719426.0,"B, CD4T, CD8T, DC, Endothelial, Erythroid, Malignant, Mono/Macro, NK, Osteoblasts, Osteoclasts, pDC, Pericytes, Plasma, Progenitor","B, CD4T, CD8T, DC, Endothelial, Erythroid, Malignant, Mono/Macro, NK, Osteoblasts, Osteoclasts, pDC, Pericytes, Plasma, Progenitor",True,493.2,,,,,36850,GSE143791,PRAD,False,,,7594682_146,array_7594682_146.out,PRAD_GSE143791,36850,2.31485956536399,array,redwood-s+,owner-gue+,12.0,COMPLETED,0:00,2:19:05,,,125G,2:21:26,186M,6-Aug,15:52,PRAD_GSE143791.pipeline.h5,COMPLETED,True,PRAD_GSE143791.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PRAD_GSE143791.pipeline.h5
160,PRAD_GSE150692,52,52,T020169,Human,,1.0,"6,710",10x Genomics,Primary,32915138.0,"Acinar, B, CD8Tex, Ductal, Endothelial, Mono/Macro","Acinar, B, CD8Tex, Ductal, Endothelial, M1, Monocyte",True,160.5,,,,,6710,GSE150692,PRAD,False,,,7589664_52,array_7589664_52.out,PRAD_GSE150692,6710,24.578643699487,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:24:39,,,24000M,24:40.7,72M,6-Aug,15:52,PRAD_GSE150692.pipeline.h5,COMPLETED,True,PRAD_GSE150692.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PRAD_GSE150692.pipeline.h5
161,PRAD_GSE172301,184,182,T020170,Human,,6.0,"104,021",10x Genomics,Primary,34173975.0,"B, CD8T, Endothelial, Epithelial, Fibroblasts, Mast, Mono/Macro, Plasma, SMC","B, CD8T, Endothelial, Epithelial, Fibroblasts, Mast, Mono/Macro, Plasma, SMC",True,1400.9,,,,,104021,GSE172301,PRAD,False,,,,,,,,,,,,,,,,,,,470M,14-Aug,18:08,PRAD_GSE172301.pipeline.h5,COMPLETED,True,PRAD_GSE172301.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/PRAD_GSE172301.pipeline.h5
162,PRAD_GSE176031,115,115,T020163,Human,,11.0,"18,807",Drop-seq,Primary,35013146.0,"CD8T, Epithelial, Fibroblasts, Malignant, Mast, Mono/Macro, Plasma, Progenitor, Treg","CD8T, Epithelial, Fibroblasts, Malignant, Mast, Mono/Macro, Plasma, Progenitor, Treg",False,286.0,,,,,18807,GSE176031,PRAD,False,,,7592414_115,array_7592414_115.out,PRAD_GSE176031,18807,49.5882080634435,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:49:39,,,24000M,49:51.6,109M,6-Aug,15:52,PRAD_GSE176031.pipeline.h5,COMPLETED,True,PRAD_GSE176031.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/PRAD_GSE176031.pipeline.h5
163,RB_GSE166173,179,177,T020171,Human,,12.0,"90,603",10x Genomics,Primary,34003213.0,"Amacrine cell, Cones, Endothelial, Goblet cell, Horizontal cell, Microglia, Muller Glia, Retinal cell","Amacrine cell, Cones, Endothelial, Goblet cell, Horizontal cell, Microglia, Muller Glia, Retinal cell",True,1861.8,,,,,90603,GSE166173,RB,False,,,7599447_177,array_7599447_177.out,RB_GSE166173,90603,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,2:23:12,,,24000M,2:23:01,584M,14-Aug,18:08,RB_GSE166173.pipeline.h5,COMPLETED,True,RB_GSE166173.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/RB_GSE166173.pipeline.h5
164,SARC_GSE119352_mouse_aPD1aCTLA4,104,104,T010071,Mouse,Immunotherapy,,"13,789",10x Genomics,Primary,30343900.0,"CD4Tconv, CD8T, DC, Fibroblasts, Mono/Macro, NK, Tprolif","CD8Tn, cDC1, Fibroblasts, M1, M2, Monocyte, NK, pDC, Th1, Tprolif",False,145.9,,,,,13789,GSE119352,SARC,False,,,7592404_104,array_7592404_104.out,SARC_GSE119352_mouse_aPD1aCTLA4,13789,23.1760958433151,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:23:15,,,24000M,23:20.8,57M,6-Aug,15:52,SARC_GSE119352_mouse_aPD1aCTLA4.pipeline.h5,COMPLETED,True,SARC_GSE119352_mouse_aPD1aCTLA4.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/SARC_GSE119352_mouse_aPD1aCTLA4.pipeline.h5
165,SCC_GSE123813_aPD1,128,128,T010072,Human,Immunotherapy,4.0,"25,891",10x Genomics,Metastatic,31359002.0,"CD4Tconv, CD8T, CD8Tex, Tprolif, Treg","CD4Tn, CD8Tcm, CD8Teff, CD8Tem, CD8Tex, CD8Tn, Tfh, Th1, Th17, Tprolif, Treg",False,390.5,,,,,25891,GSE123813,SCC,False,,,7594515_128,array_7594515_128.out,SCC_GSE123813_aPD1,25891,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,0:59:39,,,24000M,59:41.3,141M,16-Aug,15:29,SCC_GSE123813_aPD1.pipeline.h5,COMPLETED,True,SCC_GSE123813_aPD1.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/SCC_GSE123813_aPD1.pipeline.h5
166,SCC_GSE144236,129,129,T020176,Human,,10.0,"26,232",10x Genomics,Primary,32579974.0,"B, CD8Tex, DC, Endothelial, Epithelial, Fibroblasts, Melanocytes, Mono/Macro","B, CD8Tex, cDC1, cDC2, Endothelial, Epithelial, Fibroblasts, M1, Melanocytes",True,629.4,,,,,26232,GSE144236,SCC,False,,,7594515_129,array_7594515_129.out,SCC_GSE144236,26232,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,0:59:32,,,24000M,59:33.5,224M,16-Aug,15:29,SCC_GSE144236.pipeline.h5,COMPLETED,True,SCC_GSE144236.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/SCC_GSE144236.pipeline.h5
167,SCC_GSE145328,127,127,T020190,Human,,11.0,"25,173",10x Genomics,Primary,32550269.0,"CD8T, CD8Tex, Endothelial, Fibroblasts, Tprolif","CD8Tem, CD8Tex, CD8Tn, Endothelial, Fibroblasts, MAIT, Tprolif",True,375.5,,,,,25173,GSE145328,SCC,False,,,7594515_127,array_7594515_127.out,SCC_GSE145328,25169,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,0:55:43,,,24000M,55:39.2,121M,16-Aug,15:29,SCC_GSE145328.pipeline.h5,COMPLETED,True,SCC_GSE145328.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/SCC_GSE145328.pipeline.h5
168,SCLC_GSE150766,8,8,T020177,Human,,1.0,"1,924",10x Genomics,Primary,34016693.0,"B, CD4Tconv, CD8Tex, Malignant, Mono/Macro, NK","B, CD4Tn, CD8Tex, Malignant, Monocyte, NK, pDC, Th1",False,69.5,,,,,1924,GSE150766,SCLC,False,,,7587715_8,array_7587715_8.out,SCLC_GSE150766,1924,9.7618958234787,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:09:50,,,24000M,09:49.6,44M,6-Aug,15:52,SCLC_GSE150766.pipeline.h5,COMPLETED,True,SCLC_GSE150766.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/SCLC_GSE150766.pipeline.h5
169,SKCM_GSE115978_aPD1,55,55,T010073,Human,Immunotherapy,31.0,"7,186",Smart-seq2,"Primary, Metastatic",30388455.0,"B, CD4Tconv, CD8Tex, Endothelial, Fibroblasts, Malignant, Mono/Macro, NK, Tprolif","B, CD4Tn, CD8Tex, Endothelial, Fibroblasts, Malignant, Monocyte, NK, pDC, Tprolif",True,250.2,,31 mins,,,7186,GSE115978,SKCM,False,,,7589664_55,array_7589664_55.out,SKCM_GSE115978_aPD1,found,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,1:00,0:00:21,,,24000M,00:15.6,,,,,,False,,
170,SKCM_GSE120575_aPD1aCTLA4,109,109,T010074,Human,Immunotherapy,48.0,"16,291",Smart-seq2,Metastatic,30388456.0,"B, CD4Tconv, CD8T, CD8Tex, DC, Mono/Macro, NK, Plasma, Tprolif, Treg","B, CD4Tn, CD8Tcm, CD8Tem, CD8Tex, M1, Monocyte, NK, pDC, Plasma, Tfh, Th1, Tprolif, Treg",False,328.0,,,,,16291,GSE120575,SKCM,False,,,7592404_109,array_7592404_109.out,SKCM_GSE120575_aPD1aCTLA4,16291,42.1083221038183,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:42:10,,,24000M,42:25.1,195M,6-Aug,15:52,SKCM_GSE120575_aPD1aCTLA4.pipeline.h5,COMPLETED,True,SKCM_GSE120575_aPD1aCTLA4.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/SKCM_GSE120575_aPD1aCTLA4.pipeline.h5
171,SKCM_GSE123139,145,145,T010075,Human,,25.0,"35,494",MARS-seq,"Primary, Metastatic",30595452.0,"B, CD4Tconv, CD8Tex, DC, Fibroblasts, Mono/Macro, Plasma, Tprolif","B, CD4Tn, CD8Tex, cDC2, Fibroblasts, M1, Monocyte, pDC, Plasma, Tprolif",False,286.0,,,,,35494,GSE123139,SKCM,False,,,7594530_145,array_7594530_145.out,SKCM_GSE123139,found,not_complete,array,redwood-s+,owner-gue+,12.0,FAILED,1:00,0:00:32,,,125G,00:20.4,,,,,,False,,
172,SKCM_GSE134388_aPD1,20,20,T020178,Human,Immunotherapy,1.0,"3,633",10x Genomics,Primary,32747553.0,"CD8T, DC, Endothelial, Fibroblasts, Keratinocytes, Mast, Mono/Macro, Myofibroblasts, SMC","CD8Tcm, Endothelial, Fibroblasts, Keratinocytes, M1, M2, Mast, Mono/Macro, Myofibroblasts, SMC",True,40.7,,7.809 mins + ,,,3633,GSE134388,SKCM,False,,,7587776_20,array_7587776_20.out,SKCM_GSE134388_aPD1,3632,12.9201051910718,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:12:58,,,24000M,12:58.3,34M,6-Aug,15:52,SKCM_GSE134388_aPD1.pipeline.h5,COMPLETED,True,SKCM_GSE134388_aPD1.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/SKCM_GSE134388_aPD1.pipeline.h5
173,SKCM_GSE139249,150,150,T010076,Human,,5.0,"39,884",10x Genomics,Metastatic,31801909.0,"B, CD4Tconv, CD8T, CD8Tex, DC, Mono/Macro, Myofibroblasts, NK","B, CD4Tn, CD8Teff, CD8Tex, M1, Monocyte, Myofibroblasts, NK, pDC",False,481.9,,,,,39884,GSE139249,SKCM,False,,,7594682_150,array_7594682_150.out,SKCM_GSE139249,39884,not_complete,array,redwood-s+,owner-gue+,12.0,PREEMPTED,0:00,0:38:43,,,125G,38:33.4,165M,9-Aug,14:55,SKCM_GSE139249.pipeline.h5,COMPLETED,True,SKCM_GSE139249.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/SKCM_GSE139249.pipeline.h5
174,SKCM_GSE148190,132,132,T010077,Human,,3.0,"27,834",10x Genomics,Metastatic,32539073.0,"B, CD4Tconv, CD8T, CD8Tex, Mono/Macro, NK, Treg","B, CD4Tn, CD8Tcm, CD8Teff, CD8Tem, CD8Tex, CD8Tn, M1, MAIT, NK, Others, Th17, Treg",False,301.8,,,,,27834,GSE148190,SKCM,False,,,7594525_132,array_7594525_132.out,SKCM_GSE148190,27834,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,0:59:57,,,24000M,1:00:11,112M,16-Aug,15:29,SKCM_GSE148190.pipeline.h5,COMPLETED,True,SKCM_GSE148190.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/SKCM_GSE148190.pipeline.h5
175,SKCM_GSE159251,180,178,T020179,Human,Immunotherapy,4.0,"95,421",10x Genomics,"Primary, Metastatic",33651880.0,"CD4Tconv, CD8T, CD8Tex, Tprolif","CD4Tconv, CD8T, CD8Tex, Tprolif",False,898.5,,,,,95421,GSE159251,SKCM,False,,,7599447_178,array_7599447_178.out,SKCM_GSE159251,95421,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:53:21,,,24000M,1:53:11,281M,14-Aug,18:08,SKCM_GSE159251.pipeline.h5,COMPLETED,True,SKCM_GSE159251.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/SKCM_GSE159251.pipeline.h5
176,SKCM_GSE166181_aPD1,60,60,T020180,Human,Immunotherapy,20.0,"7,746",ddSeq,Metastatic,33723257.0,"CD8T, Tprolif","CD8T, Tprolif",False,48.3,,,,,7746,GSE166181,SKCM,False,,,7589664_60,array_7589664_60.out,SKCM_GSE166181_aPD1,7746,17.0968311945597,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:17:10,,,24000M,17:05.1,16M,6-Aug,15:52,SKCM_GSE166181_aPD1.pipeline.h5,COMPLETED,True,SKCM_GSE166181_aPD1.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/SKCM_GSE166181_aPD1.pipeline.h5
177,SKCM_GSE179373,71,71,T020181,Human,,2.0,"9,690",10x Genomics/CITE-seq,Metastatic,35584630.0,"CD8T, CD8Tex, NK, TProlif","CD8T, CD8Tex, NK, TProlif",False,132.3,,,,,9690,GSE179373,SKCM,True,,,7589699_71,array_7589699_71.out,SKCM_GSE179373,9690,26.2476910154025,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:26:19,,,24000M,26:22.9,49M,6-Aug,15:52,SKCM_GSE179373.pipeline.h5,COMPLETED,True,SKCM_GSE179373.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/SKCM_GSE179373.pipeline.h5
